REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-DEC-2024,"Eldridge Investment Advisors, Inc.",295
31-DEC-2024,"EXCHANGE TRADED CONCEPTS, LLC",22473163
31-DEC-2024,EXCALIBUR MANAGEMENT CORP,2488261
31-DEC-2024,EWG Elevate Inc.,1422366
31-DEC-2024,EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC,942
31-DEC-2024,"EPIQ Capital Group, LLC",751955
31-DEC-2024,EQ LLC,711737
31-DEC-2024,EQUITABLE TRUST CO,16245330
31-DEC-2024,"ERn Financial, LLC",6258591
31-DEC-2024,ESG Planning DBA Harper Investing,21587923
31-DEC-2024,"ESL Trust Services, LLC",22829
31-DEC-2024,"ETF Store, Inc.",223696
31-DEC-2024,EULAV Asset Management,49302872
31-DEC-2024,"EWA, LLC",10833427
31-DEC-2024,"EVENTIDE ASSET MANAGEMENT, LLC",7236359
31-DEC-2024,EVERENCE CAPITAL MANAGEMENT INC,76868
31-DEC-2024,EVERETT HARRIS & CO /CA/,5242430
31-DEC-2024,EVERGREEN CAPITAL MANAGEMENT LLC,25137935
31-DEC-2024,EVERMAY WEALTH MANAGEMENT LLC,2789101
31-DEC-2024,EVERPAR ADVISORS LLC,6792522
31-DEC-2024,"EVOKE WEALTH, LLC",20497526
31-DEC-2024,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",247152345
31-DEC-2024,"FF Advisors,LLC",760795
31-DEC-2024,"FFG Partners, LLC",45422943
31-DEC-2024,Fiduciary Alliance LLC,23745960
31-DEC-2024,Fiduciary Planning LLC,2811105
31-DEC-2024,Fiduciary Trust Co,70772979
31-DEC-2024,Field & Main Bank,8885245
31-DEC-2024,Fielder Capital Group LLC,6180763
31-DEC-2024,"Fieldview Capital Management, LLC",2283870
31-DEC-2024,Fifth Third Wealth Advisors LLC,67919392
31-DEC-2024,"FinDec Wealth Services, Inc.",831217
31-DEC-2024,"Financial & Tax Architects, LLC",4700190
31-DEC-2024,"Financial Advisors Network, Inc.",11428277
31-DEC-2024,"Financial Advisors, LLC",377744
31-DEC-2024,Financial Advisory Corp,370640
31-DEC-2024,Financial Advocates Investment Management,64513059
31-DEC-2024,"Financial Alternatives, Inc",333227
31-DEC-2024,"Financial Avengers, Inc.",27313517
31-DEC-2024,"Financial Connections Group, Inc.",33
31-DEC-2024,"Financial Council, LLC",2559671
31-DEC-2024,Financial Engines Advisors L.L.C.,19042600
31-DEC-2024,"Fiduciary Group, LLC",5643341
31-DEC-2024,"Fidelis Capital Partners, LLC",33777146
31-DEC-2024,FFT WEALTH MANAGEMENT LLC,5049415
31-DEC-2024,"Fi3 FINANCIAL ADVISORS, LLC",4597329
31-DEC-2024,Falcon Wealth Planning,5110628
31-DEC-2024,Family CFO Inc,6715
31-DEC-2024,"Family Capital Management, Inc.",1487536
31-DEC-2024,"Family Firm, Inc.",7315353
31-DEC-2024,"Family Investment Center, Inc.",582056
31-DEC-2024,"Family Legacy, Inc.",1278644
31-DEC-2024,Family Management Corp,22810902
31-DEC-2024,Family Office Research LLC,396878
31-DEC-2024,Farmers & Merchants Trust Co of Chambersburg PA,6511
31-DEC-2024,Farrell Financial LLC,478620
31-DEC-2024,Farrow Financial Inc.,5271642
31-DEC-2024,"Farther Finance Advisors, LLC",43372198
31-DEC-2024,Fedenia Advisers LLC,1879523
31-DEC-2024,FengHe Fund Management Pte. Ltd.,7773377
31-DEC-2024,Ferguson Shapiro LLC,225881
31-DEC-2024,"Fermata Advisors, LLC",4323408
31-DEC-2024,"Fernwood Investment Management, LLC",10350037
31-DEC-2024,Financial Enhancement Group LLC,7092233
31-DEC-2024,"Financial Freedom, LLC",1078062
31-DEC-2024,"Financial Gravity Companies, Inc.",925665
31-DEC-2024,"Financial Guidance Group, Inc.",483444
31-DEC-2024,First Citizens Financial Corp,884971
31-DEC-2024,"First City Capital Management, Inc.",5060684
31-DEC-2024,"First Command Advisory Services, Inc.",2985670
31-DEC-2024,First County Bank /CT/,4691153
31-DEC-2024,First Dallas Securities Inc.,28105000
31-DEC-2024,"First Fiduciary Investment Counsel, Inc.",392
31-DEC-2024,First Financial Group Corp,1890571
31-DEC-2024,"First Heartland Consultants, Inc.",11732719
31-DEC-2024,"First Horizon Advisors, Inc.",1490649
31-DEC-2024,"First Long Island Investors, LLC",50286099
31-DEC-2024,"First National Advisers, LLC",29085257
31-DEC-2024,First National Bank of Hutchinson,6706845
31-DEC-2024,"First National Bank of Mount Dora, Trust Investment Services",12675230
31-DEC-2024,First National Trust Co,83599956
31-DEC-2024,First PREMIER Bank,199
31-DEC-2024,First Pacific Financial,2110551
31-DEC-2024,First Western Trust Bank,4777904
31-DEC-2024,First Bank & Trust,5086234
31-DEC-2024,"First Bancorp, Inc /ME/",951713
31-DEC-2024,First Affirmative Financial Network,5994323
31-DEC-2024,"Financial Perspectives, Inc",6001787
31-DEC-2024,"Financial Harvest, LLC",1912506
31-DEC-2024,Financial Life Planners,11255049
31-DEC-2024,"Financial Management Professionals, Inc.",3081918
31-DEC-2024,Financial Network Wealth Advisors LLC,263746
31-DEC-2024,Financial Network Wealth Management LLC,21245
31-DEC-2024,"Financial Partners Group, Inc",5649641
31-DEC-2024,"Financial Partners Group, LLC",247515
31-DEC-2024,"Financial Security Advisor, Inc.",4938445
31-DEC-2024,Finward Bancorp,1050014
31-DEC-2024,"Financial Strategies Group, Inc.",392196
31-DEC-2024,Financial Symmetry Inc,645935
31-DEC-2024,"Financial Synergies Wealth Advisors, Inc.",437276
31-DEC-2024,Financially Speaking Inc,507483
31-DEC-2024,FineMark National Bank & Trust,58601604
31-DEC-2024,"Finer Wealth Management, Inc.",10775676
31-DEC-2024,"Fingerlakes Wealth Management, Inc.",461572
31-DEC-2024,"Faithward Advisors, LLC",12202001
31-DEC-2024,Fairway Wealth LLC,351962
31-DEC-2024,"Fairvoy Private Wealth, LLC",4478034
31-DEC-2024,FLOYD FINANCIAL GROUP LLC,7442840
31-DEC-2024,FIRST INTERSTATE BANK,153628
31-DEC-2024,FIRST MANHATTAN CO. LLC.,221783026
31-DEC-2024,FIRST MERCHANTS CORP,20565842
31-DEC-2024,FIRST NATIONAL BANK & TRUST CO OF NEWTOWN,6889073
31-DEC-2024,FIRST NATIONAL BANK OF OMAHA,26286730
31-DEC-2024,FIRST NATIONAL BANK SIOUX FALLS,629820
31-DEC-2024,FIRST NATIONAL CORP /MA/ /ADV,1845987
31-DEC-2024,FIRST TRUST ADVISORS LP,630797343
31-DEC-2024,FIRST UNITED BANK & TRUST,4358113
31-DEC-2024,"FISCHER INVESTMENT STRATEGIES, LLC",1312885
31-DEC-2024,FISHMAN JAY A LTD/MI,32215902
31-DEC-2024,FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,578583
31-DEC-2024,"FLAGSHIP HARBOR ADVISORS, LLC",47787100
31-DEC-2024,"FLAGSHIP WEALTH ADVISORS, LLC",5040370
31-DEC-2024,FLC Capital Advisors,3295074
31-DEC-2024,"FLORIDA FINANCIAL ADVISORS, LLC",5991789
31-DEC-2024,FLOSSBACH VON STORCH SE,36569853
31-DEC-2024,FIRST HAWAIIAN BANK,924049
31-DEC-2024,FIRST FOUNDATION ADVISORS,25743628
31-DEC-2024,FIRST FINANCIAL CORP /IN/,2178721
31-DEC-2024,FINANCIAL COUNSELORS INC,242608801
31-DEC-2024,FIDELITY D & D BANCORP INC,756322
31-DEC-2024,"FIDUCIARY ADVISORS, INC.",115088
31-DEC-2024,"FIDUCIARY FAMILY OFFICE, LLC",1522582
31-DEC-2024,"FIDUCIARY FINANCIAL GROUP, LLC",9290971
31-DEC-2024,FIDUCIENT ADVISORS LLC,6485501
31-DEC-2024,"FIFTH LANE CAPITAL, LP",604305
31-DEC-2024,"FINANCIAL ADVISORY PARTNERS, LLC",790700
31-DEC-2024,FINANCIAL MANAGEMENT NETWORK INC,8998181
31-DEC-2024,FIRST FINANCIAL BANK - TRUST DIVISION,1459733
31-DEC-2024,"FIRETHORN WEALTH PARTNERS, LLC",909953
31-DEC-2024,FIRETRAIL INVESTMENTS PTY LTD,25701755
31-DEC-2024,FIRST AMERICAN BANK,49820397
31-DEC-2024,"FIRST AMERICAN TRUST, FSB",24146660
31-DEC-2024,"FIRST BUSINESS FINANCIAL SERVICES, INC.",11305741
31-DEC-2024,FIRST CITIZENS BANK & TRUST CO,58898922
31-DEC-2024,FIRST COMMUNITY TRUST NA,6451829
31-DEC-2024,FLOW TRADERS U.S. LLC,20734
31-DEC-2024,FLPUTNAM INVESTMENT MANAGEMENT CO,172687443
31-DEC-2024,"Fairscale Capital, LLC",7387567
31-DEC-2024,"FLYNN ZITO CAPITAL MANAGEMENT, LLC",9555095
31-DEC-2024,"FSA Advisors, Inc.",1747034
31-DEC-2024,FSA Wealth Management LLC,566847
31-DEC-2024,"FSB PREMIER WEALTH MANAGEMENT, INC.",463609
31-DEC-2024,"FSC Wealth Advisors, LLC",670653
31-DEC-2024,"FSM Wealth Advisors, LLC",6843932
31-DEC-2024,FSR Wealth Management Ltd.,1618857
31-DEC-2024,FUKOKU MUTUAL LIFE INSURANCE Co,25499925
31-DEC-2024,FULLCIRCLE WEALTH LLC,361360
31-DEC-2024,"FULLER & THALER ASSET MANAGEMENT, INC.",7762902
31-DEC-2024,FULTON BREAKEFIELD BROENNIMAN LLC,25733048
31-DEC-2024,FUNDSMITH INVESTMENT SERVICES LTD.,11532825
31-DEC-2024,"FWG Holdings, LLC",4286765
31-DEC-2024,"FWL INVESTMENT MANAGEMENT, LLC",8709609
31-DEC-2024,"Facet Wealth, Inc.",4388217
31-DEC-2024,"Fairfield Financial Advisors, LTD",1511108
31-DEC-2024,"Fairhaven Wealth Management, LLC",2419236
31-DEC-2024,"Fairman Group, LLC",607248
31-DEC-2024,FRG Family Wealth Advisors LLC,2698155
31-DEC-2024,"FRED ALGER MANAGEMENT, LLC",1997489774
31-DEC-2024,"FPC INVESTMENT ADVISORY, INC.",287808
31-DEC-2024,FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,256921211
31-DEC-2024,FMB WEALTH MANAGEMENT,2851280
31-DEC-2024,"FOCUS Wealth Advisors, LLC",2910064
31-DEC-2024,"FOLGER NOLAN FLEMING DOUGLAS CAPITAL MANAGEMENT, INC",8032153
31-DEC-2024,FORBES J M & CO LLP,60944025
31-DEC-2024,FOREFRONT WEALTH MANAGEMENT INC.,529263
31-DEC-2024,"FORESIGHT CAPITAL MANAGEMENT ADVISORS, INC.",5141653
31-DEC-2024,FORSTA AP-FONDEN,887173456
31-DEC-2024,FORTE CAPITAL LLC /ADV,31408806
31-DEC-2024,"FOURPATH CAPITAL MANAGEMENT, LLC",2552048
31-DEC-2024,"FORTEM FINANCIAL GROUP, LLC",10855314
31-DEC-2024,"FORTRESS FINANCIAL GROUP, LLC",580295
31-DEC-2024,"FORTRESS PRIVATE LEDGER, LLC",10404469
31-DEC-2024,FOSTER & MOTLEY INC,1436
31-DEC-2024,"FOSTER DYKEMA CABOT & PARTNERS, LLC",20777349
31-DEC-2024,FOUNDERS FINANCIAL SECURITIES LLC,24442360
31-DEC-2024,"FOUNDERS GROVE WEALTH PARTNERS, LLC",1332145
31-DEC-2024,"HUB Investment Partners, LLC",173401572
31-DEC-2024,HUDSON EDGE INVESTMENT PARTNERS INC.,805740
31-DEC-2024,HUDSON VALLEY INVESTMENT ADVISORS INC /ADV,40125852
31-DEC-2024,LIBERTY SQUARE WEALTH PARTNERS LLC,2678695
31-DEC-2024,LIBRA WEALTH LLC,7515304
31-DEC-2024,"LIFELONG WEALTH ADVISORS, INC.",456989
31-DEC-2024,"LIGHT STREET CAPITAL MANAGEMENT, LLC",56309140
31-DEC-2024,LINCOLN CAPITAL CORP,4241018
31-DEC-2024,LITTLE HOUSE CAPITAL LLC,15051162
31-DEC-2024,"LITTLEJOHN FINANCIAL SERVICES, INC.",1093012
31-DEC-2024,"LJI Wealth Management, LLC",4363925
31-DEC-2024,LM Advisors LLC,8450
31-DEC-2024,"LMCG INVESTMENTS, LLC",30063771
31-DEC-2024,"LMG Wealth Partners, LLC",766259
31-DEC-2024,LMR Partners LLP,357867004
31-DEC-2024,LOCKHEED MARTIN INVESTMENT MANAGEMENT CO,172467304
31-DEC-2024,LODESTAR PRIVATE ASSET MANAGEMENT LLC,2809786
31-DEC-2024,LOGAN CAPITAL MANAGEMENT INC,16357670
31-DEC-2024,LONDON CO OF VIRGINIA,21378968
31-DEC-2024,LONGFELLOW INVESTMENT MANAGEMENT CO LLC,18801
31-DEC-2024,"LORD, ABBETT & CO. LLC",1217142
31-DEC-2024,LIBERTY WEALTH MANAGEMENT LLC,13231920
31-DEC-2024,LGT Financial Advisors LLC,145033
31-DEC-2024,LANDAAS & CO /WI /ADV,917000
31-DEC-2024,LGT CAPITAL PARTNERS LTD.,21008328
31-DEC-2024,LATHROP INVESTMENT MANAGEMENT CO,2868
31-DEC-2024,LAZARD ASSET MANAGEMENT LLC,718192
31-DEC-2024,"LAZARI CAPITAL MANAGEMENT, INC.",14769162
31-DEC-2024,"LBMC INVESTMENT ADVISORS, LLC",1560602
31-DEC-2024,LBP AM SA,201117673
31-DEC-2024,LCM Capital Management Inc,8740151
31-DEC-2024,LCNB CORP,5001900
31-DEC-2024,"LEAVELL INVESTMENT MANAGEMENT, INC.",138670562
31-DEC-2024,LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,7225
31-DEC-2024,LEE DANNER & BASS INC,10706945
31-DEC-2024,"LEE JOHNSON CAPITAL MANAGEMENT, LLC",5334671
31-DEC-2024,"LEGACY FINANCIAL GROUP, INC.",2524765
31-DEC-2024,"LEGACY SOLUTIONS, LLC",700073
31-DEC-2024,"LEIGH BALDWIN & CO., LLC",13354026
31-DEC-2024,"LEVEL FOUR ADVISORY SERVICES, LLC",36318801
31-DEC-2024,LFA - Lugano Financial Advisors SA,166520
31-DEC-2024,"LGL PARTNERS, LLC",1329964
31-DEC-2024,LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,159290807
31-DEC-2024,LOS ANGELES CAPITAL MANAGEMENT LLC,1604423463
31-DEC-2024,LOUISBOURG INVESTMENTS INC.,569658
31-DEC-2024,LOWE BROCKENBROUGH & CO INC,24521249
31-DEC-2024,Lakeridge Wealth Management LLC,6340147
31-DEC-2024,"Lakeshore Financial Planning, Inc.",525882
31-DEC-2024,"Lakeside Advisors, INC.",2551510
31-DEC-2024,Lakewood Asset Management LLC,296986
31-DEC-2024,"Landing Point Financial Group, LLC",4246284
31-DEC-2024,"Landmark Wealth Management, LLC",523
31-DEC-2024,Lane & Associates LLC,1579562
31-DEC-2024,"Lanham O'Dell & Company, Inc.",843008
31-DEC-2024,Lansing Street Advisors,438864
31-DEC-2024,"Lantern Wealth Advisors, LLC",1734448
31-DEC-2024,Lantz Financial LLC,5580824
31-DEC-2024,Laraway Financial Advisors Inc,3510206
31-DEC-2024,Larson Financial Group LLC,74080981
31-DEC-2024,"Latitude Advisors, LLC",3237901
31-DEC-2024,"Lattice Capital Management, LLC",41167942
31-DEC-2024,"Lauer Wealth, LLC",595576
31-DEC-2024,Laurel Wealth Advisors LLC,18870490
31-DEC-2024,"Lake Hills Wealth Management, LLC",1370750
31-DEC-2024,"Laird Norton Wetherby Wealth Management, LLC",90372951
31-DEC-2024,"Laird Norton Wetherby Trust Company, LLC",11092488
31-DEC-2024,LVM CAPITAL MANAGEMENT LTD/MI,997
31-DEC-2024,"LOWERY THOMAS, LLC",772530
31-DEC-2024,LPL Financial LLC,3700484396
31-DEC-2024,LPWM LLC,3876824
31-DEC-2024,"LRI Investments, LLC",8865826
31-DEC-2024,"LS Investment Advisors, LLC",7335054
31-DEC-2024,LSV ASSET MANAGEMENT,54
31-DEC-2024,"LUTS & GREENLEIGH GROUP, INC",2735970
31-DEC-2024,"LVW Advisors, LLC",9790950
31-DEC-2024,Laidlaw Wealth Management LLC,8440436
31-DEC-2024,"LVZ, Inc.",810687
31-DEC-2024,"LWM Advisory Services, LLC",3531061
31-DEC-2024,"LYELL WEALTH MANAGEMENT, LP",82045168
31-DEC-2024,LYNCH & ASSOCIATES/IN,1096949
31-DEC-2024,LaFleur & Godfrey LLC,731882
31-DEC-2024,"LaSalle St. Investment Advisors, LLC",7661
31-DEC-2024,"Lafayette Investments, Inc.",887657
31-DEC-2024,"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",744907
31-DEC-2024,"LAM GROUP, INC.",59088
31-DEC-2024,HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,1496
31-DEC-2024,Keener Financial Planning LLC,578
31-DEC-2024,Kelly Financial Services LLC,623421
31-DEC-2024,"Kelman-Lazarov, Inc.",203046
31-DEC-2024,Kemnay Advisory Services Inc.,10688410
31-DEC-2024,Kendall Capital Management,1725631
31-DEC-2024,Kennebec Savings Bank,2565077
31-DEC-2024,"Kensington Investment Counsel, LLC",3637916
31-DEC-2024,Kentucky Retirement Systems,227015231
31-DEC-2024,Kentucky Retirement Systems Insurance Trust Fund,328
31-DEC-2024,Kentucky Trust Co,2341346
31-DEC-2024,"Kera Capital Partners, Inc.",48942304
31-DEC-2024,"Kercheville Advisors, LLC",16336868
31-DEC-2024,Kerntke Otto McGlone Wealth Management Group,3354877
31-DEC-2024,"Kesler, Norman & Wride, LLC",8606622
31-DEC-2024,"Kessler Investment Group, LLC",6820723
31-DEC-2024,"Kestra Advisory Services, LLC",384296921
31-DEC-2024,"Kestra Investment Management, LLC",18912362
31-DEC-2024,Keudell/Morrison Wealth Management,2775103
31-DEC-2024,"Kellett Wealth Advisors, LLC",1182431
31-DEC-2024,"Keeley-Teton Advisors, LLC",634923
31-DEC-2024,"LAKE STREET PRIVATE WEALTH, LLC",34596862
31-DEC-2024,Keeler Thomas Management LLC,3075576
31-DEC-2024,KP Management LLC,16786250
31-DEC-2024,KPP Advisory Services LLC,5789543
31-DEC-2024,"KRAEMATON INVESTMENT ADVISORS, INC",4480980
31-DEC-2024,"KRAFT ASSET MANAGEMENT, LLC",570164
31-DEC-2024,"KRS Capital Management, LLC",31347952
31-DEC-2024,KWB Wealth,1028597
31-DEC-2024,"KWMG, LLC",1754767
31-DEC-2024,Kades & Cheifetz LLC,2380836
31-DEC-2024,Kaizen Financial Strategies,7774874
31-DEC-2024,"Kamunting Street Capital Management, L.P.",2685800
31-DEC-2024,Kapitalo Investimentos Ltda,123278
31-DEC-2024,Kapstone Financial Advisors LLC,2389513
31-DEC-2024,Karani Asset Management LLC,7208821
31-DEC-2024,Kathleen S. Wright Associates Inc.,20144
31-DEC-2024,"Kathmere Capital Management, LLC",7333652
31-DEC-2024,"Kaufman Rossin Wealth, LLC",501574
31-DEC-2024,"Keel Point, LLC",13991669
31-DEC-2024,"Key Client Fiduciary Advisors, LLC",5294395
31-DEC-2024,Key Financial Inc,4227315
31-DEC-2024,"Keyes, Stange & Wooten Wealth Management, LLC",538018
31-DEC-2024,Keystone Financial Group,28107218
31-DEC-2024,"Kopernik Global Investors, LLC",19050
31-DEC-2024,Korea Investment CORP,2579496842
31-DEC-2024,"Koshinski Asset Management, Inc.",15486343
31-DEC-2024,"Koss-Olinger Consulting, LLC",8582
31-DEC-2024,"Kovack Advisors, Inc.",54308324
31-DEC-2024,"Kovitz Investment Group Partners, LLC",501388420
31-DEC-2024,"Kozak & Associates, Inc.",22253604
31-DEC-2024,"Kraft, Davis & Associates, LLC",3637535
31-DEC-2024,Krane Funds Advisors LLC,2756034
31-DEC-2024,Krilogy Financial LLC,26475519
31-DEC-2024,Kuhn & Co Investment Counsel,4763268
31-DEC-2024,L & S Advisors Inc,21503901
31-DEC-2024,"L. Roy Papp & Associates, LLP",466121
31-DEC-2024,L.M. KOHN & COMPANY,24948539
31-DEC-2024,"L2 Asset Management, LLC",12271821
31-DEC-2024,"LAFFER TENGLER INVESTMENTS, INC.",4700687
31-DEC-2024,"LAKE STREET ADVISORS GROUP, LLC",45144682
31-DEC-2024,Kooman & Associates,1248091
31-DEC-2024,"Kolinsky Wealth Management, LLC",4648373
31-DEC-2024,"Kohmann Bosshard Financial Services, LLC",2279673
31-DEC-2024,Kings Path Partners LLC,134290
31-DEC-2024,"Keystone Financial Group, Inc.",257182
31-DEC-2024,"Keystone Wealth Services, LLC",9108182
31-DEC-2024,Kidder Stephen W,3077255
31-DEC-2024,KilterHowling LLC,1037437
31-DEC-2024,"Kimelman & Baird, LLC",7162089
31-DEC-2024,"Kinetic Partners Management, LP",68964630
31-DEC-2024,King Wealth Management Group,29348
31-DEC-2024,"Kingstone Capital Partners Texas, LLC",19326000
31-DEC-2024,"Koesten, Hirschmann & Crabtree, INC.",34916
31-DEC-2024,"Kingsview Wealth Management, LLC",119039073
31-DEC-2024,"Klingman & Associates, LLC",5012930
31-DEC-2024,Knights of Columbus Asset Advisors LLC,52045164
31-DEC-2024,"Knollwood Investment Advisory, LLC",63145844
31-DEC-2024,Knuff & Co LLC,6984837
31-DEC-2024,"Koa Wealth Management, LLC",1976340
31-DEC-2024,Kodai Capital Management LP,75219186
31-DEC-2024,Laurion Capital Management LP,238716321
31-DEC-2024,"Lauterbach Financial Advisors, LLC",2797426
31-DEC-2024,Lavaca Capital LLC,6942793
31-DEC-2024,MARKET STREET WEALTH MANAGEMENT ADVISORS LLC,1840990
31-DEC-2024,MARSICO CAPITAL MANAGEMENT LLC,270041209
31-DEC-2024,MARTIN & CO INC /TN/,2967943
31-DEC-2024,MARTINGALE ASSET MANAGEMENT L P,12953882
31-DEC-2024,MARVIN & PALMER ASSOCIATES INC,6166194
31-DEC-2024,MASSACHUSETTS FINANCIAL SERVICES CO /MA/,7032721373
31-DEC-2024,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,214864
31-DEC-2024,"MATAURO, LLC",3650903
31-DEC-2024,"MATHER GROUP, LLC.",22244415
31-DEC-2024,MATRIX ASSET ADVISORS INC/NY,1177320
31-DEC-2024,MATRIX PRIVATE CAPITAL GROUP LLC,3347044
31-DEC-2024,MAVERICK CAPITAL LTD,283910949
31-DEC-2024,"MAYPORT, LLC",2615355
31-DEC-2024,MBA Advisors LLC,1449526
31-DEC-2024,"MBE Wealth Management, LLC",1683738
31-DEC-2024,"MBM WEALTH CONSULTANTS, LLC",2250491
31-DEC-2024,MCDANIEL TERRY & CO,3852
31-DEC-2024,MCDONALD PARTNERS LLC,5839494
31-DEC-2024,"MARSHALL INVESTMENT MANAGEMENT, LLC",3424642
31-DEC-2024,"MARK SHEPTOFF FINANCIAL PLANNING, LLC",2940956
31-DEC-2024,LeClair Wealth Partners LLC,2836205
31-DEC-2024,MARK ASSET MANAGEMENT LP,115542000
31-DEC-2024,"M.E. ALLISON & CO., INC.",840443
31-DEC-2024,"M3 Advisory Group, LLC",4201940
31-DEC-2024,MACKENZIE FINANCIAL CORP,3100442426
31-DEC-2024,MACQUARIE GROUP LTD,2533029645
31-DEC-2024,MACROVIEW INVESTMENT MANAGEMENT LLC,461152
31-DEC-2024,MADDEN SECURITIES Corp,10484336
31-DEC-2024,MAGNOLIA CAPITAL MANAGEMENT LTD,1343
31-DEC-2024,MAI Capital Management,212233740
31-DEC-2024,"MAINSAIL ASSET MANAGEMENT, LLC",864309
31-DEC-2024,MAINSTAY CAPITAL MANAGEMENT LLC /ADV,4257995
31-DEC-2024,MAIRS & POWER INC,790295606
31-DEC-2024,MANCHESTER FINANCIAL INC,16764974
31-DEC-2024,MANE GLOBAL CAPITAL MANAGEMENT LP,47538257
31-DEC-2024,MARATHON CAPITAL MANAGEMENT,1031347
31-DEC-2024,MARCO INVESTMENT MANAGEMENT LLC,6778556
31-DEC-2024,MARIETTA INVESTMENT PARTNERS LLC,17006888
31-DEC-2024,MARIPAU WEALTH MANAGEMENT LLC,3289874
31-DEC-2024,MCF Advisors LLC,7646803
31-DEC-2024,MCRAE CAPITAL MANAGEMENT INC,490159
31-DEC-2024,"MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH",138957015
31-DEC-2024,"MEANS INVESTMENT CO., INC.",32805841
31-DEC-2024,MIRABELLA FINANCIAL SERVICES LLP,36197017
31-DEC-2024,MIRAE ASSET SECURITIES (USA) INC.,194320584
31-DEC-2024,"MISSION WEALTH MANAGEMENT, LP",113438085
31-DEC-2024,MITCHELL CAPITAL MANAGEMENT CO,45681604
31-DEC-2024,MITCHELL MCLEOD PUGH & WILLIAMS INC,10805405
31-DEC-2024,MITCHELL SINKLER & STARR/PA,8125083
31-DEC-2024,MJP ASSOCIATES INC /ADV,12707630
31-DEC-2024,"MKP Capital Management, L.L.C.",194793000
31-DEC-2024,MKT Advisors LLC,1280565
31-DEC-2024,MMA ASSET MANAGEMENT LLC,1315913
31-DEC-2024,MMBG INVESTMENT ADVISORS CO.,27939840
31-DEC-2024,"MN Wealth Advisors, LLC",2049671
31-DEC-2024,MOGY JOEL R INVESTMENT COUNSEL INC,193032122
31-DEC-2024,MOKAN Wealth Management Inc.,2492599
31-DEC-2024,"MONECO Advisors, LLC",14487943
31-DEC-2024,MONETA GROUP INVESTMENT ADVISORS LLC,36983860
31-DEC-2024,MONETARY MANAGEMENT GROUP INC,25422440
31-DEC-2024,"MINDSET WEALTH MANAGEMENT, LLC",120665811
31-DEC-2024,"MILLER WEALTH ADVISORS, LLC",8357938
31-DEC-2024,MILLENNIUM MANAGEMENT LLC,6380479274
31-DEC-2024,"MFA WEALTH ADVISORS, LLC",4536698
31-DEC-2024,MEEDER ASSET MANAGEMENT INC,76186746
31-DEC-2024,"MELFA WEALTH MANAGEMENT, INC.",1802980
31-DEC-2024,MERCER GLOBAL ADVISORS INC /ADV,636422452
31-DEC-2024,MERIDIAN INVESTMENT COUNSEL INC.,2525726
31-DEC-2024,MERIDIAN MANAGEMENT CO,820650
31-DEC-2024,MERITAGE PORTFOLIO MANAGEMENT,38650179
31-DEC-2024,MEYER HANDELMAN CO,16040806
31-DEC-2024,MFA Wealth Services,871591
31-DEC-2024,"MILESTONE ASSET MANAGEMENT, LLC",9218680
31-DEC-2024,"MFG WEALTH MANAGEMENT, INC.",3969881
31-DEC-2024,"MGB Wealth Management, LLC",8140513
31-DEC-2024,MGO ONE SEVEN LLC,142603478
31-DEC-2024,"MGO Private Wealth, LLC",1255291
31-DEC-2024,MIDDLETON & CO INC/MA,2123125
31-DEC-2024,MIDLAND WEALTH ADVISORS LLC,2559836
31-DEC-2024,"MIG Capital, LLC",344588
31-DEC-2024,"M.D. Sass, LLC",2663105
31-DEC-2024,"M. Kulyk & Associates, LLC",16182847
31-DEC-2024,M. Kraus & Co,907129
31-DEC-2024,"LifeWealth Investments, LLC",3181869
31-DEC-2024,"Legacy Wealth Managment, LLC/ID",903170
31-DEC-2024,"Legal Advantage Investments, Inc.",3061275
