FILINGMANAGER_NAME,SNOW,PLTR,GOOGL,MSFT,ASML,AAPL,AMZN,CRM,TSLA,META,SHOP,NVDA,PANW,AMD
AKUNA SECURITIES LLC,0.0,0.0,0.0,0.08986000000000001,0.0,587.2364280399999,-0.070868,0.0,-0.18920200000000004,0.25860706,0.0,0.49509919999999996,0.0,0.165388
ALBERT D MASON INC,0.0,0.0,0.0,-0.00040999999999999994,0.0,278.24986893000005,0.0,0.0,0.23486806999999998,40.454024329999996,0.0,0.0,0.0,0.0
ALBION FINANCIAL GROUP /UT,-126.10801565999998,0.020662000000000003,0.0,30.87952894,1.4485590000000002,-56.010652710000016,-189.69535091,-66.02890777000002,-271.67878971000005,-94.98355761000003,0.3397737900000001,247.18128427,-0.29278108,-2.7927417999999995
ALERUS FINANCIAL  NA,-8.299155689999997,0.0,0.0,30.640084999999996,0.0,0.0,-18.91204898,0.35312783999999997,-292.9917780700001,-63.5011952,421.92643172,0.0,-0.004335999999999999,0.0
ALERUS FINANCIAL NA,0.0,0.0,0.0,0.0005496,0.0,0.0,0.018939919999999996,0.0,0.22959179999999998,0.0009686400000000002,0.08008359999999999,0.0,0.00101804,0.0
"ALETHEA CAPITAL MANAGEMENT, LLC",0.0,0.0,0.0,30.7541599,0.0,-54.47004842,-0.015902,0.0,0.0,0.0,0.509518,0.080694,0.0,0.0
"ALEXANDER LABRUNERIE & CO., INC.",0.0,0.0,0.0,0.007650089999999999,0.0,0.05824945000000001,0.042674989999999996,0.0,0.39556959,0.028978550000000002,0.0,0.22422856,0.0,0.0
ALGERT GLOBAL LLC,0.5924452099999999,-0.24778335999999998,0.0,0.26196996999999994,0.0,5.73242517,0.25678718,0.00443,4.0586717299999995,1.44041683,0.71275001,8.08266054,-0.43628763,0.46290867
ALKEON CAPITAL MANAGEMENT LLC,6.82253806,0.0,0.0,31.607460050000004,330.36720096,-8.00236519,-196.98238745000003,0.15404001,-244.57379964,-149.71233071,481.7972781999999,1.72272689,0.0,22.396211809999997
"ALLEN WEALTH MANAGEMENT, LLC",0.0,0.0,0.0,-0.019316029999999998,0.0,0.09914192999999999,0.05325245999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLSTATE CORP,-133.00243231,-170.66128127000002,0.0,31.360667990000003,0.0,-56.52597407000001,-190.04162058000003,-125.77953498000004,-255.18586498000002,-9.18427854,0.0,251.77877017,-127.01873589000003,18.13535693000001
ALLSTATE INVESTMENT MANAGEMENT CO,-0.07800800000000001,-0.320406,0.0,-0.20160599999999998,0.0,-0.270296,-0.234732,-0.508364,-0.6949120000000001,0.0,0.0,-0.8966219999999999,-0.434362,-0.512754
"ALM First Financial Advisors, LLC",0.0,0.0,0.0,-0.0006457199999999989,0.0,0.0014960000000000002,0.0,0.0,0.0,0.0,0.0,0.0021160000000000003,0.0,0.0
ALPHA WINDWARD LLC,0.0,0.0,0.0,-0.0575,0.0,-0.1458,-0.0344,0.11460000000000001,-0.6448999999999999,0.0,0.0,0.0351,0.0,0.0
"ALPHASIMPLEX GROUP, LLC",0.0,0.0,0.0,-0.05926581,0.0,0.10522524,0.39332182000000004,0.11460000000000001,0.4862118500000001,0.159684,0.0,0.0,0.0,-0.1186
ALPINE ASSOCIATES MANAGEMENT INC.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045599999999999997,0.0,0.0,0.0,0.0
"ALPINE WOODS CAPITAL INVESTORS, LLC",0.0,-0.33863799999999994,0.0,219.59905672999997,0.0,138.03528461,483.65144187,0.13038292,-0.8841140000000001,0.32521643,-0.41915268,346.0957584,580.2653287600001,598.4525815099998
ALTA CAPITAL MANAGEMENT LLC/,0.0,0.0,0.0,29.59269239,-0.0033640000000000002,-53.075933389999996,-272.68022513999995,0.0,0.0,-0.50118129,0.0,245.34701609,0.0,0.0
"ALTA FOX CAPITAL MANAGEMENT, LLC",0.0,0.0,0.0,-0.06190053999999999,0.0,0.0,-314.42732698000003,0.0,0.0,0.00322584,0.0,0.0,0.0,0.0
ALTAROCK PARTNERS LLC,0.0,0.0,0.0,27.835719810000004,0.0,0.0,-326.43214297000003,0.0,0.0,0.268022,0.0,0.0,0.0,0.0
ALTAROCK PARTNERS LP,0.0,0.0,0.0,0.015331350000000002,0.0,0.0,0.02478869999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ALTERNA WEALTH MANAGEMENT, INC",0.0,0.0,0.0,30.68227993,0.005073160000000004,-56.45023297000001,-192.45728075,0.31696199999999997,0.060208,-93.54430723,0.509518,0.9033027599999999,0.0,0.28226999999999997
ALTFEST L J & CO INC,0.26734471,2103.75821798,0.0,-16.18559671,-28.223491690000003,80.55314117,211.42409425999998,259.4334291199999,1163.3741462599999,22.781644460000003,-0.209646,122.68733581000001,-0.19960674000000003,0.5036822
AM INVESTMENT STRATEGIES LLC,0.06496882,0.020662000000000003,0.0,0.32394008,0.0,0.35749687,0.42309162999999994,-0.37682537000000005,2.50438053,0.72528139,0.0,2.1522613199999996,0.05175412,0.55700843
AM Squared Ltd,0.0,0.0,0.0,0.10795057000000001,0.0,-0.230386,-0.43043,-0.03551090000000001,-0.34079516,-1.09621148,0.0,-0.8218299999999998,-0.67591648,0.07442064000000004
AMALGAMATED BANK,1.37739583,3.40895636,0.0,1.06850591,0.0,1.26258464,0.8891934,1.2109815099999997,3.14923977,1.9599983000000003,0.0,5.454462659999998,1.7707268800000002,2.3730243200000003
"AMARA FINANCIAL, LLC.",0.0,0.0,0.0,-0.0003339500000000002,0.0,0.007803320000000001,0.0,0.0,0.010872,-0.0005407199999999993,0.0,0.0,0.0,0.0
AMARILLO NATIONAL BANK,0.0,0.0,0.0,30.07780999,0.0,0.0,-189.95999612999998,0.09925131,0.0,0.34146664,0.0,1.6213673299999998,0.0,0.0
AMERICAN ASSET MANAGEMENT INC.,0.0,0.0,0.0,0.0,0.0,0.24196291,0.0,0.0,0.0,0.09451081,0.0,0.15330461,0.0,0.0
AMERICAN ASSETS INC,-0.347296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMERICAN FINANCIAL & TAX STRATEGIES INC,0.0,0.0,0.0,0.01959794,0.0,0.06646688,0.08035368999999998,0.0,0.48490264,0.0,0.0,0.0026223499999999816,0.0,0.0
AMERICAN INTERNATIONAL GROUP INC,0.0,0.0,0.0,-0.0575,-0.3208,-0.1458,-0.0344,0.11460000000000001,-0.6448999999999999,-0.043,0.0,0.0351,-0.4521,-0.1186
"AMERICAN INTERNATIONAL GROUP, INC.",0.0,-164.06589351,0.0,29.765380769999997,372.72790860999993,-52.77098811,-186.82505784999995,-69.08220973,-245.13837461000008,-99.43407517000001,0.0,238.29455707000005,-108.66166054999998,21.79199155
AMERICAN NATIONAL BANK,0.30636399999999997,0.0,0.0,249.53467974,750.1934228999997,0.0,306.16462429000006,774.8818010699998,984.4364911500002,1206.5627283900005,-0.26491073,1772.9133005699998,3618.99356108,895.30481017
AMERICAN NATIONAL BANK & TRUST,0.0,0.0,0.0,-0.00075215,0.03526594,0.0,0.027508339999999992,0.04207015,0.3345066,0.00310956,0.10658708,0.012440640000000001,-0.0015893699999999997,0.07834117999999998
AMERICAN NATIONAL BANK & TRUST CO /VA/,0.0,0.0,0.0,-0.059924,-0.048257999999999995,-0.230386,-0.067556,0.0,0.0,-0.030963999999999995,0.0,-0.35080799999999995,0.0,0.0
AMERICAN NATIONAL INSURANCE CO,0.0,0.0,0.0,-0.04672727000000003,0.0,-0.14523031999999997,0.02771764,0.26851854999999997,0.0,0.0,0.51696849,-0.006840549999999973,0.06912163999999996,0.025648969999999965
AMERICAN NATIONAL INSURANCE CO /TX/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"AMERIFLEX GROUP, INC.",0.006886,0.020662000000000003,0.0,-0.00040999999999999994,-0.0033640000000000002,0.0014960000000000002,0.0035479999999999995,0.00443,0.010872,0.00045599999999999997,0.006536,0.0021160000000000003,0.0012939999999999998,-0.0052759999999999994
AMF Pensionsforsakring AB,0.0,0.0,0.0,-0.1636465,0.0,-0.1458,0.0,0.23799779999999998,0.11535394999999987,0.11176028999999998,0.07952576000000001,-0.20631344999999993,-0.156482,0.0
AMF Tjanstepension AB,0.16201874,0.0,0.0,28.675771170000004,0.0,-24.931717180000003,0.29230489,-49.74359266000001,-247.97359959000005,-240.55255945000005,1424.9850066299998,249.08275292000002,-882.52172313,0.12880344
AMG National Trust Bank,0.0,0.0,0.0,28.446022940000002,0.19179362000000003,-42.461135770000006,-182.20917503,-35.15469833000001,-247.59262773000003,-76.0995843,0.0,235.47797942999995,0.12256584999999999,0.6373578200000001
AMH Equity Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045599999999999997,0.0,0.0,0.0,0.0
AMI ASSET MANAGEMENT CORP,0.0,0.0,0.0,241.51341493999996,0.0,339.5169564500001,283.81413963,1567.2336743500005,0.0,0.06754735,0.0,0.0,613.00689679,0.0
AMI INVESTMENT MANAGEMENT INC,0.0,0.0,0.014147490000000013,31.452499149999998,0.0,-53.96799989,-198.86779435999995,0.0,0.0,-99.14841278,0.0,0.0,0.0,0.0
AMICA MUTUAL INSURANCE CO,0.0,0.0,0.0,0.30131463999999997,0.0,0.13775233,0.55024109,0.311928,1.22249731,0.67604401,0.0,3.627976269999999,0.0,0.0
AMIRAL GESTION,0.0,0.0,0.0,-0.00040999999999999994,0.0,0.0,0.0,0.0,0.0,0.00045599999999999997,0.0,0.0,0.0,0.0
AMJ Financial Wealth Management,0.0,0.0,0.12784746000000002,29.282398310000005,-0.13450386,-53.91941656000001,-146.22920154000005,0.44043561,0.0,0.32611776,0.006536,207.5631988,0.025500519999999995,0.67848753
AMP Capital Investors Ltd,0.0,0.0,0.0,-0.1478,0.0,-0.122788,-0.02582375,-0.15385799999999997,-0.018670000000000003,0.0,-0.31815,-0.49805,0.0,-0.19948
AMS Capital Ltda,0.0,0.0,0.0,0.46975755,0.0,-0.1161307,0.8607949399999999,-0.12840396000000004,0.0,0.50798496,0.53335566,-0.55993246,0.0,0.0
AMUNDI,0.0,0.0,0.0,0.038546,0.0,-0.10173600000000001,0.037225999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"AMUNDI ASSET MANAGEMENT US, INC.",0.0,0.0,0.0,-0.1478,0.0,-0.122788,-0.1129,-0.15385799999999997,0.0,-0.17903599999999997,-0.31815,-0.49805,-0.153976,0.0
AMUNDI PIONEER ASSET MANAGEMENT INC,0.0,0.0,0.0,-0.004265249999999991,0.0,0.22076768,0.08712448,-0.030635380000000004,0.0,0.0,0.09209775,-0.045683549999999996,0.88483937,0.0
AMUSSEN HUNSAKER ASSOCIATES LLC,0.36660789000000005,0.0,0.0,31.312577630000003,0.0,-55.82410818000001,-137.34554088000002,-45.76359528,0.5788745800000001,-55.125924319999996,0.023450959999999993,254.78153459,0.0,23.110624270000002
ANCHOR CAPITAL ADVISORS LLC,0.0,0.0,0.0,29.09642564,0.0,-52.31014293,-189.98912006000003,-69.44956184,0.0,0.34643919999999995,0.0,0.0021160000000000003,0.0,0.0
ANDERSON FISHER LLC,0.0,0.0,0.0,-0.05563575,0.0,0.09892262,0.028548160000000003,0.0,0.4701053999999999,0.0,0.0,-0.008765369999999998,0.30244414999999997,0.14143824000000002
ANDERSON HOAGLAND & CO,0.25119005,0.0,0.0,29.326658369999997,479.22647742000004,-58.302980500000004,-210.6483505,0.0,0.0,0.0,0.0,284.73945593,0.039584659999999994,0.0
"ANGELES WEALTH MANAGEMENT, LLC",0.0,0.020662000000000003,0.0,29.991211219999993,0.26012348,-56.08121650000001,-185.00426912999998,-62.737296380000004,-204.59982672000004,-74.08451480000002,0.0,286.51553153,0.27979494,26.838285449999997
"ANGELO GORDON & CO., L.P.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5525228,0.0,0.0,-0.05575585000000004,0.0
"ANGLEPOINT ASSET MANAGEMENT, LTD.",8.91621936,0.0,0.0,-0.05669375,0.0,0.0,0.051183360000000004,-0.11263148999999997,-0.6448999999999999,0.0,0.1207356,-0.54431567,0.0,0.19730694
ANTIPODES PARTNERS Ltd,0.0,-0.027416000000000003,0.0,44.6706224,0.0,0.0,72.11713895,0.00443,-0.31968599999999997,41.74999559,0.0,0.0,0.0,0.0
"AO Asset Management, LP",0.8801014699999999,-1.4788999999999999,0.0,0.39307122,0.0,0.0,0.25439598,0.61603513,0.0,0.40285976,0.0,1.1209934999999998,0.14418658,0.0
APCM Wealth Management for Individuals,0.0,0.0,0.0,-0.013123219999999994,0.0,0.09700574000000001,0.145851,0.0,2.7420058900000006,0.0,0.0,0.0,0.0,0.0
APEIRON CAPITAL Ltd,0.0,0.0,0.0,0.29925655,-0.2026252,0.0,-0.08527765999999998,0.0,-0.05246099000000015,0.0,0.0,0.04694848,0.0,0.0
APPALOOSA LP,0.0,0.0,0.0,31.612345910000002,0.13700451000000005,0.120826,-196.43145674,-113.69509193,-0.24811599999999998,-64.07768181000002,-0.31815,4.6457087900000005,0.0,0.20952938999999998
"APPLETON GROUP, LLC",0.0,0.0,0.0,0.0,0.0,0.05225047000000002,0.0,0.0,0.0,-0.17668906999999992,0.0,0.0,0.0,0.48590001000000005
APPLETON PARTNERS INC/MA,0.0,0.0,0.0,0.23991393,0.0,0.34937065999999994,0.4117253099999999,0.4256880100000001,3.6685429300000005,1.18603993,0.9348376500000001,2.6525613599999995,0.7263178,0.6295518399999999
"APPLIED RESEARCH INVESTMENTS, LLC",0.0,0.0,0.0,0.24149406999999995,0.0,0.31073449000000003,0.42037752,0.0,0.11234586999999996,0.33871999999999997,1.1618654099999999,0.51448759,0.0,0.0
AR ASSET MANAGEMENT INC,0.0,0.0,0.0,0.2658257499999999,0.01062464,0.33480562999999997,1.19045666,0.0,0.0,-0.5172787800000002,0.0,5.94843526,0.0,0.0
ARAVT GLOBAL LLC,0.0,0.0,0.0,-0.20695603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBOR CAPITAL MANAGEMENT INC /ADV,0.0,0.0,0.0,27.76321838,0.0,-47.040132920000005,-154.93548983,0.0,-0.012445999999999999,4.85001843,0.509518,0.8593261999999999,0.0,0.0
"ARBOR TRUST WEALTH ADVISORS, LLC",0.0,0.0,0.0,31.658344970000012,0.0,-55.12268624000001,-201.16335227000002,-69.28595075,-254.11812924000003,-68.76721628,0.0,0.27300543,0.09714035000000001,0.0
ARCADIA INVESTMENT ADVISORS LLC,-0.24960799999999997,0.0,-0.091222,-0.037720000000000004,0.0,0.02250054999999998,-0.07395357999999999,0.0,1.63573512,0.0,-0.43633199999999994,-0.010676099999999994,0.0,0.0
ARCADIA INVESTMENT MANAGEMENT CORP/MI,-130.3865379,-165.4933774,0.0,33.04286211000001,0.35913664000000006,-58.529703970000014,-173.0403988,-134.21759347,-246.03933338000002,-54.06950933999999,372.67907251,315.74491126,-118.19419999000002,156.26067230999996
"ARCH Venture Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.05960080000001,0.0,0.0,0.0,0.0
ARDSLEY ADVISORY PARTNERS LP,2.5230368999999997,0.040577999999999996,0.0,33.18616452,0.0,-0.09294372,-197.87012932000002,-97.86103561,-0.07207199999999991,0.09958077999999992,0.13408600000000004,137.55555687000003,-61.93447327,-0.03604692000000011
"ARGA Investment Management, LP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7549833300000002,0.0,0.0,0.0,0.0
ARGENT CAPITAL MANAGEMENT LLC,0.0,0.0,0.0,30.45828742,0.0,-55.420345510000004,-180.27464363,0.0,0.0,0.33657375999999994,0.0,247.44972497,-125.29526477999998,0.0
"ARGI Investment Services, LLC",0.0,0.0,0.0,-0.032213380000000014,-0.18087159,0.06827542999999997,0.04187836000000003,0.17570869999999997,0.9887209300000003,-0.5636655700000002,0.59254237,-0.18003007999999998,0.0,-0.06702250000000001
"ARGONAUTICA PRIVATE WEALTH MANAGEMENT, INC",0.0,0.0,0.0,0.12268420999999999,0.26578924,0.16326148000000004,0.21577535000000003,0.43824255,3.8230441400000004,1.1895897100000004,0.0,2.04290803,0.11051192,0.6005317599999999
"ARGUS INVESTORS' COUNSEL, INC.",0.0,0.0,0.0,31.05816155,0.0,-56.22371677000001,-228.64064377000003,-0.12389312999999996,0.0,0.46742975999999986,0.0,250.90338244,0.0,0.0
"ARIEL INVESTMENTS, LLC",0.0,0.0,0.0,30.3227871,0.0,0.0,0.0,0.0,0.0,-128.67172851000004,0.0,0.0,0.0,0.0
ARISTEIA CAPITAL LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156.10698635999998,0.0,0.0,-0.32809972,0.0
"ARISTEIA CAPITAL, L.L.C.",-0.347296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4028643900000004,0.19586884,0.0,0.0,0.0
"ARK & TLK INVESTMENTS, LLC",0.0,0.0,0.0,0.02902925,0.0,0.0,0.01802707,0.0,0.303232,0.0,0.0,0.99465909,0.0,0.0
ARK Investment Management LLC,0.8917927299999999,1.21154774,0.0,30.571754729999995,0.1912151,0.6300798400000002,-170.15970093,0.01243505999999997,-279.8330183600001,-52.222637309999996,642.1187704099999,-222.52237808999996,0.0,0.49335974999999993
"ARKANSAS FINANCIAL GROUP, INC.",0.0,0.0,0.0,28.394866729999997,0.0,-47.08502339000001,-0.006298140000000008,0.0,0.010872,0.0,0.0,0.0,0.0,0.0
"ARMISTICE CAPITAL, LLC",0.60522716,0.0,0.0,42.57992472,0.0,0.0,-934.5964144000002,0.10426669999999999,0.0,0.06758227000000001,151.4944934,-0.020705310000000032,0.023280040000000002,0.010222499999999995
"ARMOR ADVISORS, L.L.C.",0.0,0.0,0.0,-0.27683472,0.0,-0.285436,0.605832,0.0,0.386366,0.49738454000000004,0.0,0.0,0.0,0.0
"ARMSTRONG ADVISORY GROUP, INC",0.006886,2.12137392,0.0,0.12687523999999997,0.51803022,0.1445976,0.23102129,0.8046616200000001,0.75291839,0.3182198,0.6356399099999999,1.6656238399999999,0.79193701,0.5565344099999999
ARMSTRONG HENRY H ASSOCIATES INC,0.0,0.0,0.0,30.51563885,-0.41412939000000004,0.30486028000000004,-190.32320398,0.0,0.0,0.13232974,0.0,2.5497622099999995,0.0,-0.007011999999999999
ARMSTRONG SHAW ASSOCIATES INC/CT,0.0,0.0,0.0,29.665558790000002,0.0,0.0,-209.86124252000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARP AMERICAS LP,0.0,0.0,0.0,-0.10949025,0.0,0.0,0.0,0.0,0.0,-0.043,0.0,0.0,0.0,0.0
"ARQ WEALTH ADVISORS, LLC",0.0,0.0,0.0,31.553733190000003,0.0,-56.83464799000001,0.2879881899999999,0.0,0.010872,0.043384160000000005,0.0,1.0643418599999996,0.0,0.0
"ARRIEN INVESTMENTS, INC.",0.0,0.0,0.0,-0.00040999999999999994,0.0,0.0014960000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARROW FINANCIAL CORP,0.0,0.0,0.0,-0.22812607999999998,0.0,-0.31403485000000003,-0.08343867999999999,-0.35564052,-0.8320412299999999,-0.5255451700000001,-0.1065,-0.4647606499999999,0.0,0.0
"ARS Investment Partners, LLC",0.0,0.0,0.0,0.0,117.43890649000002,-49.46864433999999,-147.24711222000002,0.05462919999999999,1.83270536,-382.62728481,0.0,238.84852928999996,0.03314199999999999,0.7317021
"ARS Wealth Advisors Group, LLC",0.0,0.0,0.0,14.214164910000001,0.0,-24.7988904,-93.12278686,-24.87586114,-122.77066501000002,-19.957813119999997,0.0,118.52420902,0.0,0.0
"ARS Wealth Advisors, LLC",0.0,0.0,0.0,-0.004048949999999996,0.0,0.0075907400000000055,0.06848872,-0.08910836,0.4138147,0.0,0.0,0.0782478,0.0,0.0
"ARTHUR M. COHEN & ASSOCIATES, LLC",0.0,0.020662000000000003,0.0,29.825147370000007,415.0737770700001,0.0,-182.24340416999993,-70.38706443,-246.88309935000004,-79.7512167,422.28049138999995,248.29300697999997,-125.48136525000004,0.0
"ARVEST INVESTMENTS, INC.",0.0,0.0,0.0,0.07826217000000002,0.0,0.07724959,0.0,0.09281241999999999,0.0,0.011714800000000001,0.0,0.0,0.0,0.0
ARVEST TRUST CO N A,0.0,0.0,0.0,33.25185653,0.0,-56.021777840000006,-185.49304279,0.36846898,-309.3926234700001,0.61203646,0.0,3.79552395,0.02932054000000002,0.10578800000000001
"ASAHI LIFE ASSET MANAGEMENT CO., LTD.",0.87458815,0.23398599999999997,0.0,-39.36270016,0.0,-152.76575650000004,-215.45364313000002,-97.19160837999998,-257.70397853,-59.73877734000002,0.37610254,476.57250303999996,-0.63881175,-1.0020202000000002
"ASB Consultores, LLC",-177.33536173000002,0.0,0.0,27.65641123,421.81857867,-57.56853426,-167.29544382,0.5170503799999999,-299.59499395000006,3.09216217,326.0331971,229.04625342000003,-0.06083681999999999,0.39558395
ASHFORD CAPITAL MANAGEMENT INC,-0.115086,0.26753592,0.0,30.57933420000001,0.18637800000000002,-55.75285053,-150.88750302000003,0.0,0.0,0.0,1.13127907,-0.35080799999999995,0.0,0.0
"ASHTON THOMAS SECURITIES, LLC",121.5985995,-1.0237280000000002,0.0,-0.007567469999999998,0.16449400000000003,0.04712432,0.053092099999999996,0.07889602,0.41113380000000005,0.02608461,-0.27006465,0.046794180000000005,0.03870579,0.26403
ASPIREON WEALTH ADVISORS,0.0,0.0,0.0,0.15693124000000003,0.0,0.13651089,0.03253320999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ASPIRIANT, LLC",-139.59182413,0.0,0.0,29.553614209999996,0.24868353,-55.28612448,-206.23784317,-72.64930915000001,-370.32798478,-96.83375858000002,0.509518,149.55809982,0.4218232400000001,0.48642182
ASSET MANAGEMENT CORP /IL/ /ADV,0.0,-125.47780775000001,0.0,23.039518079999997,0.0,-50.462952550000004,-85.56520176,-47.018388879999996,-1711.0025440700003,-43.75024208,-0.33969869999999996,228.64646057000002,0.0,21.046300770000002
ASSET PLANNING CORPORATION,0.0,0.0,0.0,36.34531062999999,0.0,-55.96425859,0.0,0.0,0.066398,0.0,0.0,0.13576306999999996,0.0,0.0
ASSET PLANNING SERVICES INC /LA/ /ADV,0.0,0.0,0.0,0.14234407999999998,0.0,0.47040186,0.09687576000000003,0.0,0.0,0.0,0.0,1.3428347399999996,0.0,0.0
"ASSETMARK, INC",0.40601755999999994,12.959423569999998,0.0,0.1593075,0.54879072,0.27623035,0.97920973,0.38969507000000003,-4.68594331,-16.208177460000005,0.89041202,2.15164852,6.961439780000001,7.13554811
"ATALANTA SOSNOFF CAPITAL, LLC",0.0,0.0,-0.177252,44.513627809999996,0.0,-81.03819076999999,-193.13364557,0.42592099,-50.27311201000001,0.76120255,1074.1708642299998,1243.4679334999996,-103.75862692000001,50.81995880000001
ATHENA CAPITAL ADVISORS LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATLANTA CAPITAL MANAGEMENT CO L L C,0.0,0.0,0.0,0.062084289999999986,0.0,0.0,0.0,0.0,0.0,0.30916935,0.0,0.0,0.0,0.0
ATLANTA FINANCIAL ASSOCIATES LLC /ADV,0.0,0.0,0.0,-0.1474015,0.0,-0.10089005999999999,-0.11068568,0.0,0.61736854,0.0,0.0,0.0,0.0,0.0
"ATLANTIC FAMILY WEALTH, LLC",0.0,0.0,0.0,0.0,0.0,0.0014960000000000002,0.0035479999999999995,0.0,0.0,0.0,0.0,0.0021160000000000003,0.0,0.0
ATLAS CAPITAL ADVISORS INC.,0.0,0.0,0.0,-0.00040999999999999994,-0.0033640000000000002,0.0014960000000000002,0.0035479999999999995,0.00443,0.010872,0.00045599999999999997,0.0,0.0021160000000000003,0.0012939999999999998,-0.0052759999999999994
ATLAS CAPITAL ADVISORS LLC,0.0,0.5442446099999999,0.0,1.12351791,0.8189947399999999,0.22231511999999995,0.5652223700000001,0.83590824,0.9671904399999998,-2.1269734,0.98745818,2.86296082,-0.13653468,1.7131061399999998
ATMOS CAPITAL GESTAO DE RECURSOS LTDA.,0.5088349,0.0,0.0,27.5887294,0.0,-55.66331942000001,-194.99355601,-57.99896752000001,-0.13875089999999995,-87.76797611,227.82027293999997,0.0,0.0,0.0
ATOMVEST Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36456927999999994,0.0,0.0,0.0,-0.14826800999999998,0.0,0.0
ATRIA INVESTMENTS LLC,0.0,0.0,0.0,0.09429177999999999,0.08204067999999998,0.2228737,0.39196789,0.24712478,1.06068012,0.3371436,0.08580890000000002,0.41373818000000007,0.61365006,0.67248869
"ATTICUS WEALTH MANAGEMENT, LLC",-159.62983573999998,27.517191500000003,0.0,26.658210490000005,378.89599326999996,-55.060422149999994,-192.6498262,-9.314936440000002,-341.29077683,-68.99404597,0.2969280000000001,129.37476581,0.30961173000000003,19.027158349999997
ATW SPAC MANAGEMENT LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.54716068,0.0,0.0,0.0,0.0
ATWOOD & PALMER INC,0.9113533999999999,-168.50222563000005,0.0,30.738143400000006,0.15083893,-56.844657690000005,-185.34802,-76.43965995000002,-246.27654908000005,-99.08958563000003,0.18178710999999997,248.66933436999997,-124.35497984000001,0.045760809999999985
"AUA CAPITAL MANAGEMENT, LLC",0.0,0.0,0.0,32.86553431,0.0,-57.73170515000002,-190.33124069,0.0,0.0,-98.3718091,0.0,0.0,-125.88962501000002,0.0
AUGUSTINE ASSET MANAGEMENT INC,0.0,0.0,0.0,34.589151109999996,-0.0033640000000000002,-59.003389070000004,-192.12327513999998,0.6851082100000001,0.386366,0.15582491,0.0,1.4925559,0.0,0.0
AUXIER ASSET MANAGEMENT,0.0,0.0,0.0,30.770553470000003,0.31958109999999995,-54.52397643000001,-189.10093711000002,0.0,0.0,-99.75739852000001,0.0,0.17124490999999997,0.0,0.0
"AVAII WEALTH MANAGEMENT, LLC",0.21802265999999998,0.0,0.0,-0.06434236999999998,0.0,-0.21389376000000002,-0.20471301,0.0,-0.77321554,-0.27163800000000016,0.0,-0.5133517799999999,0.0,0.165388
AVALON CAPITAL MANAGEMENT,0.0,1.90356085,0.0,0.04903367,0.0,0.11367886,0.08303649999999999,0.0,0.50080708,0.31807669000000005,0.0,0.4810862899999999,0.0,0.1387301
"AVANTAX ADVISORY SERVICES, INC.",-116.79544872999999,-161.60690947999998,0.0,31.89591404,395.55076419,-56.77406995,-194.7454228,-68.36871710999999,-289.84681045000013,-95.04257988000002,370.9316827199999,251.86785055999994,-118.29327141000002,24.341566800000006
AVENIR CORP,0.0,0.0,0.0,30.659464789999998,0.0,-55.88028440000001,-184.91627602999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVISO WEALTH MANAGEMENT,0.19395199999999999,0.0,0.0,0.02181007,0.0,0.08292151,0.08362938999999997,0.07077786999999999,0.4744796499999999,0.17272845,0.0,0.7942937699999999,0.07795009000000001,0.25641922999999994
AVITY INVESTMENT MANAGEMENT INC.,0.0,0.0,0.0,245.88439107000002,0.0,340.24325303000006,291.27381186,0.0,1.22517263,1295.9200656300006,0.0,9.824260240000001,0.0,0.0
