FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Purkiss Capital Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407770.0
"Purus Wealth Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,821.0,600.0,494.0,371610.0,648113.0,863236.0,900030.0,1131964.0,1548981.0,1635042.0,1856696.0,1891909.0
Putney Financial Group LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823008.0
Q3 Asset Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.0,0.0,2305.0,3453.0,649.0,3315.0,0.0
QCI ASSET MANAGEMENT INC/NY,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"QCM Cayman, Ltd.",0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,348.0,0.0,0.0,200246.0,418158.0,0.0,492645.0,241047.0,298632.0,0.0,0.0,0.0
"QP WEALTH MANAGEMENT, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.0,0.0,1034.0,1020.0,319142.0,1139178.0,1571216.0,1504052.0,0.0,0.0,0.0,0.0,0.0
"QRG CAPITAL MANAGEMENT, INC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104665641.0,128916096.0,186329287.0,201992605.0,239585634.0,251878310.0
"QS Investors, LLC",0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUADRANT CAPITAL GROUP LLC,350.0,145.0,185.0,185.0,217.0,226.0,210.0,6111.0,3701.0,2522.0,2067.0,2371245.0,4811270.0,6391148.0,6656607.0,8495367.0,11561838.0,12652644.0,14382240.0,14686067.0
QUATTRO FINANCIAL ADVISORS LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4447.0,4338.0,3908.0,2406800.0,5298500.0,1848438.0,1501050.0,5309400.0,4855800.0,5042200.0,0.0,9431400.0
