ACCESSION_NUMBER,INFOTABLE_SK,NAMEOFISSUER,TITLEOFCLASS,CUSIP,FIGI,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,INVESTMENTDISCRETION,OTHERMANAGER,VOTING_AUTH_SOLE,VOTING_AUTH_SHARED,VOTING_AUTH_NONE,FILINGMANAGER_NAME,REPORTCALENDARORQUARTER,DATEREPORTED
0001085146-25-000777,109528746,APPLE INC,COM,037833100,BBG001S5N8V8,10295768,41114,SH,,OTR,5,0,41114,0,OPPENHEIMER ASSET MANAGEMENT INC.,31-DEC-2024,
0001085146-25-000777,109528747,APPLE INC,COM,037833100,BBG001S5N8V8,11200786,44728,SH,,OTR,22,0,44728,0,OPPENHEIMER ASSET MANAGEMENT INC.,31-DEC-2024,
0001085146-25-000777,109528748,APPLE INC,COM,037833100,BBG001S5N8V8,5778441,23075,SH,,OTR,41,0,23075,0,OPPENHEIMER ASSET MANAGEMENT INC.,31-DEC-2024,
0001085146-25-000777,109528749,APPLE INC,COM,037833100,BBG001S5N8V8,3094440,12357,SH,,OTR,48,0,12357,0,OPPENHEIMER ASSET MANAGEMENT INC.,31-DEC-2024,
0001085146-25-000777,109528750,APPLE INC,COM,037833100,BBG001S5N8V8,17179313,68602,SH,,SOLE,,68602,0,0,OPPENHEIMER ASSET MANAGEMENT INC.,31-DEC-2024,
0001085146-25-000777,109528751,APPLE INC,COM,037833100,BBG001S5N8V8,18022727,71970,SH,,OTR,62,0,71970,0,OPPENHEIMER ASSET MANAGEMENT INC.,31-DEC-2024,
0001085146-25-000777,109528752,APPLE INC,COM,037833100,BBG001S5N8V8,621542,2482,SH,,OTR,59,0,2482,0,OPPENHEIMER ASSET MANAGEMENT INC.,31-DEC-2024,
0001085146-25-000777,109529092,APPLE INC,COM,037833100,BBG001S5N8V8,11413893,45579,SH,,OTR,16,0,45579,0,OPPENHEIMER ASSET MANAGEMENT INC.,31-DEC-2024,
0001580642-25-000952,110631601,APPLE INC,COM,037833100,,21916439,87519,SH,,SOLE,,909,0,86610,OPTIMUM INVESTMENT ADVISORS,31-DEC-2024,
0001097833-25-000006,110385023,APPLE INC,COM,037833100,,8113608,32400,SH,,DFND,"1,2",0,32400,0,OPUS INVESTMENT MANAGEMENT INC,31-DEC-2024,
0001085146-25-000798,109510520,APPLE INC,COM,037833100,BBG001S5N8V8,17748150,70874,SH,,SOLE,,58575,0,12299,"ORBA Wealth Advisors, L.L.C.",31-DEC-2024,
0001213900-25-010156,109561951,APPLE INC,COM,037833100,,324516023,1295887,SH,,SOLE,,1295887,0,0,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,31-DEC-2024,
0001213900-25-010156,109563142,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,,805307,52463,SH,,SOLE,,52463,0,0,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,31-DEC-2024,
0001979372-25-000001,108666199,APPLE INC,COMMON STOCK,037833100,,25042,100,SH,,SOLE,,100,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667182,APPLE INC,COMMON STOCK,037833100,,5258,21,SH,,SOLE,,21,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667197,APPLE INC,COMMON STOCK,037833100,,45562,181,SH,,SOLE,,181,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108670184,APPLE INC,COMMON STOCK,037833100,,6260,25,SH,,SOLE,,25,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108676106,APPLE INC,COMMON STOCK,037833100,,97185,388,SH,,SOLE,,388,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108678077,APPLE INC,COMMON STOCK,037833100,,27753,110,SH,,SOLE,,110,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108679093,APPLE INC,COMMON STOCK,037833100,,71,0,SH,,SOLE,,0,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680042,APPLE INC,COMMON STOCK,037833100,,59850,239,SH,,SOLE,,239,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680091,APPLE INC,COMMON STOCK,037833100,,9515,38,SH,,SOLE,,38,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108681078,APPLE INC,COMMON STOCK,037833100,,7771,31,SH,,SOLE,,31,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682069,APPLE INC,COMMON STOCK,037833100,,6761,27,SH,,SOLE,,27,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108685009,APPLE INC,COMMON STOCK,037833100,,34057,136,SH,,SOLE,,136,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108685014,APPLE INC,COMMON STOCK,037833100,,1502,6,SH,,SOLE,,6,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108689928,APPLE INC,COMMON STOCK,037833100,,266196,1063,SH,,SOLE,,1063,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108690908,APPLE INC,COMMON STOCK,037833100,,50139,200,SH,,SOLE,,200,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108690926,APPLE INC,COMMON STOCK,037833100,,9275,37,SH,,SOLE,,37,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108666286,APPLE INC COM,Equity,037833100,,1752,7,SH,,SOLE,,7,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668270,APPLE INC,COMMON STOCK,037833100,,2541,10,SH,,SOLE,,10,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108671230,APPLE INC,COMMON STOCK,037833100,,3505,14,SH,,SOLE,,14,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108673197,APPLE INC,COMMON STOCK,037833100,,21481,85,SH,,SOLE,,85,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108673220,APPLE INC,COMMON STOCK,037833100,,65109,260,SH,,SOLE,,260,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108675161,APPLE INC,COMMON STOCK,037833100,,100168,400,SH,,SOLE,,400,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680148,APPLE INC,COMMON STOCK,037833100,,5759,23,SH,,SOLE,,23,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108681117,APPLE INC,COMMON STOCK,037833100,,329552,1316,SH,,SOLE,,1316,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108684075,APPLE INC,COMMON STOCK,037833100,,6510,26,SH,,SOLE,,26,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108684087,APPLE INC,COMMON STOCK,037833100,,6510,26,SH,,SOLE,,26,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108689036,APPLE INC,COMMON STOCK,037833100,,34362,137,SH,,SOLE,,137,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108690972,APPLE INC,COMMON STOCK,037833100,,32967,131,SH,,SOLE,,131,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667343,APPLE INC,COMMON STOCK,037833100,,35559,142,SH,,SOLE,,142,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108674241,APPLE INC,COMMON STOCK,037833100,,10278,41,SH,,SOLE,,41,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108676234,APPLE INC,COMMON STOCK,037833100,,4757,19,SH,,SOLE,,19,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108677206,APPLE INC,COMMON STOCK,037833100,,24739,98,SH,,SOLE,,98,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680189,APPLE INC,COMMON STOCK,037833100,,18030,72,SH,,SOLE,,72,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108684161,APPLE INC,COMMON STOCK,037833100,,25042,100,SH,,SOLE,,100,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108684178,APPLE INC,COMMON STOCK,037833100,,20306,81,SH,,SOLE,,81,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108684179,APPLE INC,COMMON STOCK,037833100,,5013,20,SH,,SOLE,,20,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108686114,APPLE INC,COMMON STOCK,037833100,,6518,26,SH,,SOLE,,26,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108687120,APPLE INC,COMMON STOCK,037833100,,7569,30,SH,,SOLE,,30,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108687128,APPLE INC,COMMON STOCK,037833100,,4261,17,SH,,SOLE,,17,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108688093,APPLE INC,COMMON STOCK,037833100,,14039,56,SH,,SOLE,,56,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108689045,APPLE INC,COMMON STOCK,037833100,,25042,100,SH,,SOLE,,100,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108689053,APPLE INC,COMMON STOCK,037833100,,331055,1322,SH,,SOLE,,1322,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108669360,APPLE INC,COMMON STOCK,037833100,,6016,24,SH,,SOLE,,24,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108671343,APPLE INC,COMMON STOCK,037833100,,499431,1994,SH,,SOLE,,1994,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108672360,APPLE INC,COMMON STOCK,037833100,,3510,14,SH,,SOLE,,14,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108673298,APPLE INC,COMMON STOCK,037833100,,23816,95,SH,,SOLE,,95,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108683238,APPLE INC,COMMON STOCK,037833100,,8263,33,SH,,SOLE,,33,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108684210,APPLE INC,COMMON STOCK,037833100,,130218,520,SH,,SOLE,,520,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108686185,APPLE INC,COMMON STOCK,037833100,,7512,30,SH,,SOLE,,30,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108689148,APPLE INC,COMMON STOCK,037833100,,16026,64,SH,,SOLE,,64,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108692105,APPLE INC,COMMON STOCK,037833100,,10768,43,SH,,SOLE,,43,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667450,APPLE INC,COMMON STOCK,037833100,,41615,166,SH,,SOLE,,166,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667458,APPLE INC,COMMON STOCK,037833100,,37604,150,SH,,SOLE,,150,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668405,APPLE INC,COMMON STOCK,037833100,,40921,163,SH,,SOLE,,163,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668432,APPLE INC,COMMON STOCK,037833100,,34596,138,SH,,SOLE,,138,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668446,APPLE INC,COMMON STOCK,037833100,,94092,375,SH,,SOLE,,375,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108670382,APPLE INC,COMMON STOCK,037833100,,2757,11,SH,,SOLE,,11,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108671390,APPLE INC,COMMON STOCK,037833100,,5515,22,SH,,SOLE,,22,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680327,APPLE INC,COMMON STOCK,037833100,,27827,111,SH,,SOLE,,111,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682306,APPLE INC,COMMON STOCK,037833100,,7262,29,SH,,SOLE,,29,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682325,APPLE INC,COMMON STOCK,037833100,,50084,200,SH,,SOLE,,200,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108683297,APPLE INC,COMMON STOCK,037833100,,50084,200,SH,,SOLE,,200,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108683316,APPLE INC,COMMON STOCK,037833100,,65181,260,SH,,SOLE,,260,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108685216,APPLE INC,COMMON STOCK,037833100,,22036,88,SH,,SOLE,,88,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108685223,APPLE INC,COMMON STOCK,037833100,,2513,10,SH,,SOLE,,10,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108690164,APPLE INC,COMMON STOCK,037833100,,25042,100,SH,,SOLE,,100,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108666521,APPLE INC,COMMON STOCK,037833100,,21035,84,SH,,SOLE,,84,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108669469,APPLE INC,COMMON STOCK,037833100,,4261,17,SH,,SOLE,,17,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108669498,APPLE INC,COMMON STOCK,037833100,,12521,50,SH,,SOLE,,50,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108670446,APPLE INC,COMMON STOCK,037833100,,14287,57,SH,,SOLE,,57,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108676390,APPLE INC,COMMON STOCK,037833100,,28297,113,SH,,SOLE,,113,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108677432,APPLE INC,COMMON STOCK,037833100,,14023,56,SH,,SOLE,,56,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680375,APPLE INC,COMMON STOCK,037833100,,12035,48,SH,,SOLE,,48,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682368,APPLE INC,COMMON STOCK,037833100,,60100,240,SH,,SOLE,,240,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108683365,APPLE INC,COMMON STOCK,037833100,,6267,25,SH,,SOLE,,25,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108671510,APPLE INC,COMMON STOCK,037833100,,10779,43,SH,,SOLE,,43,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108674485,APPLE INC,COMMON STOCK,037833100,,13632,54,SH,,SOLE,,54,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108675493,APPLE INC,COMMON STOCK,037833100,,60805,242,SH,,SOLE,,242,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108677455,APPLE INC,COMMON STOCK,037833100,,350588,1400,SH,,SOLE,,1400,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682412,APPLE INC,COMMON STOCK,037833100,,2506,10,SH,,SOLE,,10,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682415,APPLE INC,COMMON STOCK,037833100,,68865,275,SH,,SOLE,,275,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682450,APPLE INC,COMMON STOCK,037833100,,13272,53,SH,,SOLE,,53,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108690287,APPLE INC,COMMON STOCK,037833100,,2003,8,SH,,SOLE,,8,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108691297,APPLE INC,COMMON STOCK,037833100,,17771,70,SH,,SOLE,,70,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108671584,APPLE INC,COMMON STOCK,037833100,,2757,11,SH,,SOLE,,11,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108672569,APPLE INC,COMMON STOCK,037833100,,12785,51,SH,,SOLE,,51,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108673571,APPLE INC,COMMON STOCK,037833100,,31302,125,SH,,SOLE,,125,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108674548,APPLE INC,COMMON STOCK,037833100,,60999,243,SH,,SOLE,,243,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108674552,APPLE INC,COMMON STOCK,037833100,,546,2,SH,,SOLE,,2,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108674587,APPLE INC,COMMON STOCK,037833100,,23383,93,SH,,SOLE,,93,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108679504,APPLE INC,COMMON STOCK,037833100,,7512,30,SH,,SOLE,,30,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108679508,APPLE INC,COMMON STOCK,037833100,,13522,54,SH,,SOLE,,54,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680487,APPLE INC,COMMON STOCK,037833100,,65181,260,SH,,SOLE,,260,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682474,APPLE INC,COMMON STOCK,037833100,,20534,82,SH,,SOLE,,82,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108683444,APPLE INC,COMMON STOCK,037833100,,12785,51,SH,,SOLE,,51,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108683457,APPLE INC,COMMON STOCK,037833100,,8410,33,SH,,SOLE,,33,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108686469,APPLE INC,COMMON STOCK,037833100,,10016,40,SH,,SOLE,,40,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108689406,APPLE INC,COMMON STOCK,037833100,,61352,245,SH,,SOLE,,245,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108670628,APPLE INC,COMMON STOCK,037833100,,46378,185,SH,,SOLE,,185,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108672668,APPLE INC,COMMON STOCK,037833100,,8774,35,SH,,SOLE,,35,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108685479,APPLE INC,COMMON STOCK,037833100,,140235,560,SH,,SOLE,,560,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668763,APPLE INC,COMMON STOCK,037833100,,195327,780,SH,,SOLE,,780,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108675655,APPLE INC,COMMON STOCK,037833100,,4261,17,SH,,SOLE,,17,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108676685,APPLE INC,COMMON STOCK,037833100,,3303039,13190,SH,,SOLE,,13190,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108679616,APPLE INC,COMMON STOCK,037833100,,1504,6,SH,,SOLE,,6,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682588,APPLE INC,COMMON STOCK,037833100,,10779,43,SH,,SOLE,,43,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108686538,APPLE INC,COMMON STOCK,037833100,,16545,66,SH,,SOLE,,66,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108687546,APPLE INC,COMMON STOCK,037833100,,180302,720,SH,,SOLE,,720,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108692456,APPLE INC,COMMON STOCK,037833100,,4042,16,SH,,SOLE,,16,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108692495,APPLE INC,COMMON STOCK,037833100,,21058,84,SH,,SOLE,,84,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667783,APPLE INC,COMMON STOCK,037833100,,15543,62,SH,,SOLE,,62,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108671790,APPLE INC,COMMON STOCK,037833100,,1504,6,SH,,SOLE,,6,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108677697,APPLE INC,COMMON STOCK,037833100,,3005,12,SH,,SOLE,,12,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108679691,APPLE INC,COMMON STOCK,037833100,,23314,93,SH,,SOLE,,93,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680661,APPLE INC,COMMON STOCK,037833100,,63258,252,SH,,SOLE,,252,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108686649,APPLE INC,COMMON STOCK,037833100,,12020,48,SH,,SOLE,,48,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108691555,APPLE INC,COMMON STOCK,037833100,,10027,40,SH,,SOLE,,40,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108692555,APPLE INC,COMMON STOCK,037833100,,3756,15,SH,,SOLE,,15,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108692558,APPLE INC,COMMON STOCK,037833100,,30123,120,SH,,SOLE,,120,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667899,APPLE INC,COMMON STOCK,037833100,,258433,1032,SH,,SOLE,,1032,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668892,APPLE INC,COMMON STOCK,037833100,,18030,72,SH,,SOLE,,72,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108669836,APPLE INC,COMMON STOCK,037833100,,108,0,SH,,SOLE,,0,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108669874,APPLE INC,COMMON STOCK,037833100,,68865,275,SH,,SOLE,,275,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108672815,APPLE INC,COMMON STOCK,037833100,,7019,28,SH,,SOLE,,28,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108677772,APPLE INC,COMMON STOCK,037833100,,75126,300,SH,,SOLE,,300,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108679768,APPLE INC,COMMON STOCK,037833100,,9265,37,SH,,SOLE,,37,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108680761,APPLE INC,COMMON STOCK,037833100,,12771,51,SH,,SOLE,,51,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108684677,APPLE INC,COMMON STOCK,037833100,,4757,19,SH,,SOLE,,19,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108690647,APPLE INC,COMMON STOCK,037833100,,100168,400,SH,,SOLE,,400,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108692618,APPLE INC,COMMON STOCK,037833100,,53589,214,SH,,SOLE,,214,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108665960,APPLE INC COM,Equity,037833100,,725717,2898,SH,,SOLE,,2898,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108666953,APPLE INC,COMMON STOCK,037833100,,22287,89,SH,,SOLE,,89,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108666968,APPLE INC,COMMON STOCK,037833100,,11769,47,SH,,SOLE,,47,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667925,APPLE INC,COMMON STOCK,037833100,,5766,23,SH,,SOLE,,23,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667945,APPLE INC,COMMON STOCK,037833100,,6518,26,SH,,SOLE,,26,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108671898,APPLE INC,COMMON STOCK,037833100,,24066,96,SH,,SOLE,,96,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108673869,APPLE INC,COMMON STOCK,037833100,,5171,20,SH,,SOLE,,20,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108675862,APPLE INC,COMMON STOCK,037833100,,20557,82,SH,,SOLE,,82,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108684756,APPLE INC,COMMON STOCK,037833100,,7609,30,SH,,SOLE,,30,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108688694,APPLE INC,COMMON STOCK,037833100,,42,0,SH,,SOLE,,0,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108689660,APPLE INC,COMMON STOCK,037833100,,6812,27,SH,,SOLE,,27,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108690666,APPLE INC,COMMON STOCK,037833100,,3756,15,SH,,SOLE,,15,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108691680,APPLE INC,COMMON STOCK,037833100,,12533,50,SH,,SOLE,,50,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108666995,APPLE INC,COMMON STOCK,037833100,,1252,5,SH,,SOLE,,5,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668024,APPLE INC,COMMON STOCK,037833100,,104427,417,SH,,SOLE,,417,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668961,APPLE INC,COMMON STOCK,037833100,,23383,93,SH,,SOLE,,93,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108671940,APPLE INC,COMMON STOCK,037833100,,13021,52,SH,,SOLE,,52,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108672965,APPLE INC,COMMON STOCK,037833100,,131935,526,SH,,SOLE,,526,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108673917,APPLE INC,COMMON STOCK,037833100,,50139,200,SH,,SOLE,,200,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108674953,APPLE INC,COMMON STOCK,037833100,,6768,27,SH,,SOLE,,27,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108678893,APPLE INC,COMMON STOCK,037833100,,3008,12,SH,,SOLE,,12,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108681889,APPLE INC,COMMON STOCK,037833100,,27827,111,SH,,SOLE,,111,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108682823,APPLE INC,COMMON STOCK,037833100,,7618,30,SH,,SOLE,,30,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108683850,APPLE INC,COMMON STOCK,037833100,,2005,8,SH,,SOLE,,8,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108683852,APPLE INC,COMMON STOCK,037833100,,2253,9,SH,,SOLE,,9,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108685830,APPLE INC,COMMON STOCK,037833100,,32581,130,SH,,SOLE,,130,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108687774,APPLE INC,COMMON STOCK,037833100,,25042,100,SH,,SOLE,,100,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108689746,APPLE INC,COMMON STOCK,037833100,,87647,350,SH,,SOLE,,350,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108690761,APPLE INC,COMMON STOCK,037833100,,751,3,SH,,SOLE,,3,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108691716,APPLE INC,COMMON STOCK,037833100,,55513,221,SH,,SOLE,,221,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108692732,APPLE INC,COMMON STOCK,037833100,,140235,560,SH,,SOLE,,560,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108667039,APPLE INC,COMMON STOCK,037833100,,459771,1836,SH,,SOLE,,1836,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108668048,APPLE INC,COMMON STOCK,037833100,,20,0,SH,,SOLE,,0,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108672027,APPLE INC,COMMON STOCK,037833100,,100279,400,SH,,SOLE,,400,0,0,ORG Partners LLC,31-DEC-2024,
0001979372-25-000001,108673993,APPLE INC,COMMON STOCK,037833100,,12521,50,SH,,SOLE,,50,0,0,ORG Partners LLC,31-DEC-2024,
