FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"SpiderRock Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542212.0,627547.0,979143.0,0.0
Spire Wealth Management,0.0,0.0,0.0,0.0,17690.0,19765.0,21282.0,23356.0,17763.0,675.0,531.0,633.0,994028.0,1124400.0,862100.0,1049235.0,1454498.0,1685621.0,1546544.0,1172976.0
"Spotlight Asset Group, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28990.0,0.0,0.0,0.0,0.0,0.0,0.0
"Spouting Rock Asset Management, LLC",0.0,0.0,0.0,0.0,1078.0,1206.0,0.0,0.0,0.0,0.0,0.0,523451.0,652120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Squar Milner Financial Services LLC,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Stamos Capital Partners, L.P.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,2083856.0,1506271.0,1940940.0,1912505.0,3999600.0,4976314.0
Standard Family Office LLC,0.0,0.0,0.0,0.0,63.0,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Stanley Capital Management, LLC",4955.0,5056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5464000.0,6807100.0,7247500.0,5886600.0,7569200.0,9704700.0,10227300.0,8332500.0,6930800.0
"Stanley-Laman Group, Ltd.",0.0,0.0,0.0,0.0,9028.0,10221.0,11449.0,11863.0,229.0,0.0,0.0,0.0,201490.0,213801.0,0.0,223291.0,286289.0,484774.0,476619.0,0.0
"State of Tennessee, Department of Treasury",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40167721.0,31767657.0,26693977.0
"State of Tennessee, Treasury Department",68076.0,47879.0,44379.0,52410.0,61538.0,50525.0,48090.0,48875.0,35741.0,24853.0,46154.0,20282.0,23784007.0,25935179.0,21065199.0,28581300.0,37717317.0,0.0,0.0,0.0
State of Wyoming,0.0,0.0,0.0,0.0,38.0,260.0,120.0,57.0,51.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,776376.0,675002.0,1099890.0,852488.0
Steel Peak Wealth Management LLC,0.0,0.0,0.0,205.0,254.0,406.0,969.0,918.0,1705.0,2130.0,1987.0,0.0,0.0,436300.0,0.0,0.0,0.0,0.0,0.0,0.0
"SteelPeak Wealth, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826024.0,2347966.0,3785804.0,3422055.0,3230511.0,3043315.0
"Steigerwald, Gordon & Koch Inc.",0.0,0.0,0.0,0.0,0.0,216.0,233.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248440.0,307842.0,242476.0,211389.0
"Stephens Consulting, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33438.0,28053.0,19987.0,17445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sterling Capital Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248942.0,2441721.0
"Sterling Investment Counsel, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262998.0,255682.0,210812.0,0.0
